,summary
36533,1
36534,2
36536,4
36537,1
36538,1
36539,3
36540,1
36541,5
36542,1
36543,2
36544,2
36545,1
36546,2
36547,1
36548,1
36549,1
36550,2
36551,2
36552,3
36553,3
36554,4
36555,3
36556,2
36557,1
36558,2
36559,2
36560,5
36561,3
36562,1
36563,1
36564,2
36565,5
36567,4
36568,2
36569,4
36570,2
36571,5
36572,5
36573,2
36574,2
36575,2
36576,1
36577,2
36578,1
36579,2
36580,3
36581,1
36582,1
36583,3
36584,1
36585,2
36586,2
36587,1
36588,1
36589,1
36590,3
36591,2
36592,2
36593,5
36594,2
36595,2
36596,3
36597,1
36599,1
36600,1
36601,1
36602,2
36603,1
36604,1
36605,3
36606,4
36607,5
36608,1
36609,1
36610,4
36611,1
36612,1
36613,1
36614,1
36615,1
36616,1
36617,2
36618,5
36619,4
36621,4
36622,4
36623,3
36624,3
36625,2
36626,2
36627,1
36628,3
36630,2
36631,3
36632,1
36633,2
36634,2
36635,1
36636,1
36637,4
36638,1
36639,2
36640,1
36641,3
36642,4
36643,5
36644,3
36645,1
36646,2
36647,2
36648,3
36649,4
36650,2
36651,2
36652,2
36653,2
36654,2
36656,1
36657,2
36658,1
36659,4
36660,4
36661,1
36662,3
36663,2
36664,1
36665,1
36666,3
36667,2
36668,1
36669,5
36670,1
36671,1
36672,3
36673,3
36674,2
36675,1
36676,1
36677,3
36678,2
36679,4
36680,5
36681,5
36683,3
36684,4
36685,3
36686,1
36688,4
36689,4
36691,4
36692,1
36694,1
36695,4
36696,3
36697,1
36698,2
36699,3
36700,4
36701,2
36702,3
36703,2
36704,1
36705,2
36706,1
36707,2
36708,1
36709,2
36710,2
36711,3
36712,4
36713,1
36714,2
36715,1
36716,1
36717,2
36718,1
36719,4
36720,2
36721,1
36722,3
36723,1
36724,5
36725,1
36726,3
36727,4
36728,1
36729,2
36730,2
36731,3
36732,1
36734,2
36735,4
36737,1
36738,2
36739,1
36740,1
36741,1
36742,1
36743,2
36744,4
36745,3
36746,1
36747,1
36748,5
36749,2
36750,1
36751,4
36752,3
36753,2
36754,4
36757,2
36758,3
36759,2
36760,1
36761,1
36762,2
36763,4
36764,2
36765,5
36766,3
36767,1
36768,2
36769,1
36770,1
36771,3
36772,1
36773,1
36774,4
36775,1
36776,4
36777,5
36778,1
36779,2
36781,2
36782,3
36783,1
36784,2
36785,1
36786,2
36787,1
36789,2
36790,1
36791,4
36792,1
36793,2
36794,2
36795,1
36796,1
36797,3
36798,2
36799,1
36801,1
36802,5
36803,1
36804,1
36805,3
36806,2
36807,1
36808,3
36810,1
36811,4
36812,2
36813,2
36814,1
36815,2
36816,2
36817,2
36818,1
36819,1
36820,2
36821,2
36822,1
36823,4
36824,1
36826,2
36827,2
36828,4
36829,3
36830,2
36831,2
36832,2
36833,1
36834,2
36835,2
36836,1
36837,1
36838,3
36839,5
36840,2
36841,2
36842,2
36843,1
36844,2
36845,3
36846,2
36847,3
36848,1
36850,4
36851,1
36852,5
36854,1
36855,2
36856,1
36857,5
36858,3
36859,2
36860,2
36861,3
36862,2
36863,3
36864,1
36866,4
36867,1
36868,3
36869,1
36870,2
36871,3
36872,3
36874,1
36875,3
36876,4
36877,2
36878,1
36879,4
36880,2
36881,1
36882,2
36883,5
36884,5
36885,4
36886,3
36887,5
36888,1
36889,3
36890,2
36891,5
36892,2
36893,3
36895,2
36896,3
36897,2
36898,5
36899,1
36900,1
36901,4
36902,4
36904,1
36905,3
36906,1
36909,4
36910,1
36911,3
36912,1
36913,4
36914,2
36915,1
36916,1
36917,2
36918,1
36919,3
36920,2
36921,1
36922,2
36923,3
36924,3
36925,2
36926,3
36927,5
36928,5
36930,2
36931,3
36932,2
36933,1
36934,1
36935,2
36936,1
36937,2
36939,2
36940,1
36941,1
36942,3
36943,3
36944,3
36945,3
36946,1
36947,1
36948,3
36949,1
36950,1
36951,4
36952,1
36953,2
36954,3
36955,2
36956,3
36958,1
36959,1
36960,3
36961,2
36962,2
36963,2
36964,3
36965,2
36966,2
36967,1
36968,1
36969,4
36970,1
36971,4
36972,1
36973,2
36974,5
36975,2
36976,5
36977,2
36978,2
36979,4
36980,1
36981,1
36982,1
36983,2
36984,2
36985,4
36986,3
36987,4
36988,1
36989,1
36990,2
36991,2
36992,2
36993,4
36994,1
36995,3
36996,1
36997,2
36998,4
36999,2
37000,1
37001,4
37002,3
37003,3
37004,2
37005,1
37006,2
37007,4
37008,3
37009,2
37010,5
37011,3
37012,1
37013,3
37014,1
37015,1
37016,3
37017,3
37018,1
37019,2
37020,2
37021,4
37022,5
37023,1
37024,1
37025,3
37026,4
37027,1
37030,1
37031,2
37033,2
37034,1
37035,3
37036,1
37037,1
37038,1
37039,3
37040,2
37041,1
37042,4
37043,4
37044,1
37045,3
37046,1
37047,2
37048,1
37049,2
37050,2
37051,3
37052,2
37054,1
37055,3
37056,2
37057,2
37058,1
37059,2
37060,3
37061,1
37062,1
37063,3
37064,3
37065,1
37066,3
37068,1
37069,2
37070,3
37071,1
37072,2
37073,1
37074,1
37075,4
37076,1
37077,3
37078,1
37079,4
37080,2
37081,3
37082,2
37083,1
37084,1
37085,1
37086,2
37087,4
37088,2
37090,2
37091,1
37092,4
37093,4
37094,1
37095,1
37096,2
37097,1
37098,1
37099,3
37100,2
37101,2
37102,2
37103,1
37104,1
37105,1
37106,3
37107,2
37108,2
37109,2
37110,2
37111,2
37112,1
37113,2
37114,4
37115,4
37116,4
37117,2
37118,1
37119,1
37120,4
37121,2
37122,5
37123,1
37124,1
37125,1
37126,2
37127,1
37128,4
37129,2
37130,2
37131,2
37132,4
37133,3
37134,1
37136,1
37137,2
37138,1
37139,2
37140,4
37141,1
37142,1
37143,1
37144,1
37145,1
37146,4
37147,2
37149,2
37151,1
37152,2
37153,3
37154,5
37155,2
37156,3
37157,2
37158,4
37159,2
37160,1
37161,3
37163,1
37164,2
37165,2
37166,3
37167,3
37169,2
37170,1
37171,4
37172,2
37173,2
37174,3
37175,3
37176,1
37177,2
37178,4
37179,2
37180,1
37181,2
37182,3
37183,2
37184,1
37185,1
37186,3
37187,1
37188,1
37189,1
37190,1
37191,1
37192,1
37193,2
37194,4
37195,2
37196,5
37197,3
37198,3
37199,2
37200,1
37201,4
37202,2
37203,1
37204,1
37205,1
37206,2
37207,1
37208,1
37209,2
37210,1
37211,3
37212,4
37213,5
37214,1
37215,3
37216,1
37217,3
37218,1
37219,2
37220,2
37221,3
37222,5
37223,1
37224,1
37225,2
37226,5
37227,4
37228,2
37230,1
37231,4
37232,2
37233,1
37234,1
37235,5
37236,1
37237,3
37238,5
37239,2
37240,1
37241,2
37242,2
37243,2
37244,1
37245,1
37246,2
37248,5
37249,4
37250,1
37251,2
37252,4
37253,2
37254,5
37255,5
37256,3
37257,4
37258,1
37259,1
37260,3
37261,2
37262,1
37263,2
37264,2
37265,2
37266,3
37267,2
37268,1
37270,4
37271,4
37272,2
37273,1
37274,4
37275,3
37276,3
37277,2
37278,1
37279,4
37280,1
37281,1
37282,2
37283,4
37284,1
37285,1
37286,1
37287,2
37288,3
37290,2
37291,1
37292,1
37293,3
37294,3
37295,1
37296,4
37297,2
37298,1
37299,2
37300,1
37301,1
37302,4
37303,3
37304,3
37306,2
37307,1
37308,1
37309,2
37310,4
37311,1
37312,2
37313,1
37314,1
37315,1
37316,1
37317,2
37318,1
37319,2
37320,2
37321,1
37322,3
37324,2
37325,1
37326,3
37327,3
37328,3
37329,4
37330,1
37331,1
37332,1
37333,1
37334,2
37335,1
37336,2
37337,2
37338,3
37339,2
37340,1
37341,3
37343,2
37344,2
37345,5
37346,2
37347,3
37348,2
37349,2
37350,4
37351,2
37352,1
37354,2
37355,1
37356,5
37357,2
37359,3
37360,4
37361,2
37362,5
37363,1
37364,3
37365,1
37366,1
37367,5
37368,4
37369,4
37370,2
37371,2
37372,2
37373,4
37374,4
37375,1
37376,5
37377,1
37378,2
37379,1
37380,4
37381,3
37382,2
37383,2
37384,1
37385,3
37386,4
37387,1
37389,5
37390,3
37391,3
37392,2
37393,4
37394,3
37395,1
37396,2
37397,1
37398,4
37399,2
37400,2
37401,4
37402,1
37403,2
37404,1
37405,1
37406,2
37407,1
37408,1
37409,1
37410,2
37411,1
37412,1
37413,2
37414,2
37415,5
37416,1
37417,2
37418,1
37419,1
37420,1
37421,2
37422,2
37423,1
37424,2
37425,1
37426,1
37427,2
37428,2
37429,1
37430,3
37431,1
37432,4
37433,3
37434,3
37435,4
37436,3
37437,2
37438,3
37439,2
37440,4
37441,2
37442,1
37443,4
37444,2
37445,1
37446,5
37447,1
37448,1
37449,2
37450,1
37451,1
37452,3
37453,1
37454,2
37455,2
37456,1
37457,3
37458,5
37459,5
37460,1
37461,2
37462,3
37463,2
37464,1
37465,1
37467,4
37468,2
37469,2
37470,3
37471,2
37472,1
37473,4
37474,1
37475,1
37476,2
37477,2
37478,4
37479,1
37480,1
37481,3
37482,2
37483,2
37484,4
37485,1
37486,3
37487,3
37488,1
37489,3
37490,5
37491,1
37492,2
37493,3
37494,4
37497,3
37498,4
37499,1
37500,4
37501,1
37502,2
37503,2
37504,1
37505,2
37506,2
37507,2
37508,1
37509,3
37510,5
37511,2
37512,1
37513,2
37514,5
37515,2
37516,3
37518,3
37519,3
37520,4
37521,1
37522,2
37523,4
37524,1
37526,5
37527,4
37528,3
37529,1
37530,4
37532,5
37533,5
37534,5
37535,2
37536,4
37537,2
37538,3
37539,1
37540,4
37541,2
37542,4
37543,3
37544,3
37545,1
37546,3
37547,3
37548,1
37549,4
37551,2
37552,4
37553,1
37554,1
37555,1
37556,1
37557,4
37558,1
37559,2
37560,2
37562,5
37563,1
37564,2
37565,2
37566,2
37567,3
37568,1
37569,1
37570,1
37571,4
37572,1
37573,1
37574,2
37576,2
37577,1
37578,1
37579,4
37580,4
37581,3
37583,5
37584,2
37585,2
37586,1
37587,4
37588,4
37589,2
37590,1
37591,3
37592,2
37593,5
37594,2
37595,1
37596,2
37597,2
37598,2
37599,1
37600,1
37601,1
37602,2
37603,5
37604,3
37606,1
37608,2
37609,2
37611,3
37612,3
37613,1
37614,1
37615,1
37616,4
37618,4
37619,2
37620,2
37621,2
37622,3
37623,4
37624,1
37626,1
37627,1
37628,1
37629,1
37630,2
37631,1
37632,4
37633,2
37634,1
37635,1
37636,1
37637,1
37638,2
37639,1
37640,2
37641,4
37642,2
37643,2
37644,1
37645,3
37646,1
37647,2
37648,1
37649,3
37650,2
37651,1
37654,1
37655,2
37656,1
37657,3
37658,4
37659,3
37660,2
37661,1
37662,1
37663,1
37664,1
37665,3
37666,3
37667,2
37668,1
37669,4
37670,3
37671,5
37672,4
37673,2
37674,2
37675,2
37676,2
37677,3
37678,5
37679,4
37680,1
37681,2
37682,2
37684,2
37685,1
37686,2
37687,2
37690,2
37691,1
37692,5
37693,1
37694,5
37695,3
37696,4
37697,2
37698,3
37699,2
37701,2
37702,1
37703,4
37704,1
37705,2
37706,2
37707,2
37708,1
37709,1
37710,3
37711,3
37712,3
37713,1
37714,2
37715,3
37716,1
37717,3
37719,3
37720,1
37721,1
37722,4
37723,2
37724,1
37725,3
37726,2
37727,1
37728,2
37729,2
37730,3
37731,3
37732,1
37733,3
37734,1
37735,1
37736,2
37737,1
37738,2
37739,2
37740,2
37741,2
37742,2
37743,2
37744,3
37745,2
37746,1
37747,2
37748,3
37749,4
37750,4
37751,4
37752,1
37753,3
37754,1
37755,4
37756,2
37757,3
37759,1
37760,2
37761,2
37762,4
37763,2
37764,2
37765,4
37766,1
37767,1
37768,5
37769,2
37770,3
37771,1
37772,4
37773,1
37774,1
37775,1
37776,1
37777,1
37778,2
37779,3
37780,3
37781,1
37782,1
37783,1
37784,2
37785,1
37786,5
37787,5
37788,1
37789,2
37790,3
37791,2
37792,1
37793,2
37794,3
37795,4
37796,1
37797,2
37798,2
37799,3
37800,3
37801,5
37802,4
37803,1
37804,1
37805,2
37806,2
37807,1
37808,3
37809,1
37810,2
37811,1
37812,2
37813,2
37814,2
37815,3
37816,2
37817,1
37818,2
37819,3
37820,4
37821,4
37822,3
37823,2
37824,1
37825,2
37826,2
37827,2
37828,3
37829,1
37830,1
37831,4
37832,2
37833,1
37835,4
37836,3
37837,2
37838,2
37839,1
37840,2
37841,1
37842,2
37843,1
37844,1
37845,2
37846,1
37847,5
37848,1
37849,4
37850,1
37851,2
37852,1
37853,3
37854,2
37856,3
37857,5
37858,2
37859,3
37860,2
37861,1
37862,1
37863,2
37864,3
37865,2
37866,3
37867,5
37868,2
37869,2
37870,3
37871,4
37872,2
37873,1
37874,2
37875,2
37876,3
37877,1
37878,1
37879,2
37881,3
37882,1
37883,1
37884,4
37885,3
37886,2
37887,2
37888,2
37889,1
37890,2
37891,5
37892,1
37893,1
37894,1
37895,3
37896,3
37897,4
37898,5
37900,3
37901,2
37902,1
37903,2
37904,4
37905,1
37906,2
37907,2
37909,1
37910,4
37913,2
37914,3
37915,1
37916,5
37917,4
37918,1
37919,5
37920,3
37921,2
37922,2
37923,1
37924,3
37925,3
37926,1
37927,1
37928,5
37929,1
37930,3
37931,1
37932,1
37933,1
37934,3
37935,5
37936,4
37937,3
37938,1
37939,2
37940,2
37941,1
37942,1
37943,3
37944,2
37945,1
37946,2
37947,2
37948,3
37949,4
37950,1
37951,2
37952,1
37953,4
37954,3
37955,2
37956,1
37957,1
37958,4
37959,3
37960,1
37961,2
37962,4
37963,1
37964,3
37965,1
37966,5
37967,1
37969,1
37970,2
37971,2
37972,3
37973,3
37975,1
37976,2
37977,1
37978,2
37979,1
37980,2
37981,1
37982,3
37984,1
37985,2
37986,4
37987,1
37988,2
37989,1
37990,2
37992,3
37993,2
37994,5
37995,4
37996,2
37997,3
37998,1
37999,4
38000,3
38001,1
38002,1
38003,1
38004,1
38005,2
38006,3
38007,2
38008,4
38009,1
38010,2
38011,1
38012,5
38013,3
38014,2
38015,5
38016,2
38017,5
38018,5
38019,2
38022,4
38023,2
38025,1
38026,1
38027,1
38030,2
38031,2
38032,2
38033,1
38034,1
38035,3
38036,1
38037,5
38038,2
38039,1
38040,2
38041,1
38042,2
38043,1
38044,1
38045,1
38046,1
38047,2
38048,1
38050,5
38051,5
38052,3
38053,3
38054,3
38055,1
38056,2
38057,2
38058,1
38059,1
38060,3
38061,2
38062,4
38063,4
38064,2
38065,1
38066,1
38067,1
38068,1
38069,1
38070,4
38071,1
38072,1
38073,2
38074,4
38075,4
38076,3
38077,1
38078,3
38079,1
38080,1
38081,1
38082,3
38083,4
38084,4
38085,1
38086,4
38087,2
38088,1
38090,2
38091,1
38092,1
38093,1
38094,2
38096,3
38097,1
38098,1
38099,3
38100,2
38102,2
38103,3
38104,2
38105,2
38106,3
38107,1
38108,2
38109,3
38110,2
38111,4
38112,2
38113,2
38114,1
38115,1
38116,3
38117,1
38118,3
38119,2
38120,2
38121,4
38122,2
38124,1
38125,1
38126,2
38127,3
38128,5
38129,2
38130,1
38131,1
38132,4
38133,2
38134,3
38135,2
38136,5
38137,2
38138,1
38139,1
38140,4
38141,3
38142,1
38143,4
38144,2
38145,1
38146,3
38147,4
38149,2
38150,5
38151,3
38153,3
38154,2
38156,2
38157,1
38158,2
38159,1
38160,3
38161,3
38162,2
38163,4
38164,1
38165,1
38166,2
38167,3
38168,2
38169,2
38170,2
38171,5
38172,1
38173,1
38174,1
38175,1
38176,3
38177,1
38178,3
38179,1
38180,2
38181,1
38182,4
38183,2
38184,2
38185,1
38186,5
38187,1
38188,4
38189,3
38190,1
38192,2
38193,1
38194,1
38195,1
38197,1
38198,5
38199,1
38200,1
38201,1
38202,1
38203,2
38204,2
38205,3
38206,2
38207,4
38208,1
38209,2
38210,2
38211,2
38212,1
38213,3
38214,3
38215,3
38216,1
38217,2
38218,1
38219,1
38220,3
38222,3
38223,4
38224,2
38225,1
38226,2
38227,2
38228,3
38229,2
38230,4
38231,2
38232,3
38233,2
38234,3
38235,1
38236,1
38239,1
38240,2
38241,4
38242,3
38243,1
38244,5
38245,1
38246,2
38247,1
38248,1
38249,2
38250,1
38251,1
38253,3
38254,3
38255,2
38256,1
38258,5
38259,1
38260,2
38261,2
38262,1
38263,2
38265,1
38266,1
38267,2
38268,4
38269,3
38270,3
38271,5
38272,5
38274,3
38275,5
38276,4
38277,4
38278,2
38279,3
38280,3
38281,2
38282,2
38283,2
38284,2
38285,3
38286,3
38287,3
38288,1
38289,1
38290,1
38291,5
38292,4
38293,4
38294,4
38295,1
38296,1
38297,5
38298,1
38299,1
38300,2
38301,2
38303,2
38304,1
38306,2
38307,2
38308,3
38309,2
38310,2
38311,1
38312,1
38313,2
38314,1
38315,1
38316,2
38318,1
38320,3
38321,1
38322,3
38323,3
38325,1
38328,1
38329,1
38330,4
38331,2
38333,5
38334,2
38335,2
38336,3
38337,1
38338,3
38339,1
38340,3
38341,4
38342,2
38343,3
38344,3
38345,1
38346,1
38347,1
38348,3
38349,2
38350,1
38351,2
38352,2
38353,1
38354,4
38355,3
38356,1
38357,2
38358,2
38359,4
38361,5
38362,2
38364,2
38365,1
38366,2
38367,4
38368,2
38369,2
38370,2
38371,2
38372,1
38373,2
38374,1
38375,1
38376,2
38377,3
38378,2
38379,4
38380,3
38381,4
38382,1
38384,1
38385,1
38386,5
38388,2
38389,4
38390,3
38391,2
38392,4
38393,4
38394,1
38395,3
38396,1
38397,1
38399,1
38400,3
38401,1
38402,1
38403,2
38404,1
38406,3
38407,4
38408,2
38410,2
38411,2
38412,1
38414,3
38415,2
38416,1
38417,1
38418,1
38419,2
38420,1
38421,2
38422,2
38424,2
38426,2
38427,1
38428,1
38429,2
38430,2
38431,1
38432,2
38433,1
38434,1
38435,4
38436,2
38437,2
38438,2
38439,4
38440,1
38441,2
38442,2
38443,1
38445,4
38446,1
38448,2
38449,1
38450,1
38451,1
38452,4
38453,2
38454,2
38455,1
38457,5
38458,1
38459,3
38461,3
38462,1
38463,2
38464,4
38465,1
38466,4
38467,5
38468,1
38469,2
38470,4
38471,4
38472,1
38473,5
38474,2
38475,4
38476,5
38477,2
38478,3
38479,2
38480,1
38481,2
38482,5
38483,3
38484,2
38486,1
38487,2
38488,3
38489,4
38490,3
38491,3
38492,2
38493,1
38494,1
38495,1
38496,2
38497,1
38498,4
38499,2
38500,1
38501,3
38502,1
38503,1
38504,1
38505,1
38506,1
38507,2
38508,1
38509,2
38510,3
38511,4
38514,1
38515,2
38516,1
38517,2
38518,3
38519,1
38520,3
38521,1
38522,2
38523,2
38524,5
38525,1
38526,1
38527,1
38528,2
38529,2
38530,4
38531,2
38532,2
38533,3
38534,1
38535,1
38536,5
38537,1
38538,1
38539,1
38540,1
38541,3
38542,2
38543,1
38544,1
38545,5
38547,3
38548,5
38549,2
38550,5
38551,5
38552,1
38553,3
38554,2
38555,2
38557,2
38558,4
38559,1
38560,1
38561,2
38562,1
38563,1
38564,3
38565,2
38566,5
38567,2
38568,4
38569,2
38570,2
38571,2
38572,1
38573,4
38574,5
38575,1
38577,3
38578,3
38579,3
38581,3
38582,1
38583,2
38584,5
38585,3
38586,3
38587,3
38588,3
38589,3
38590,1
38591,2
38592,2
38593,5
38594,1
38595,3
38596,1
38597,2
38598,3
38599,1
38600,3
38602,2
38603,1
38604,3
38605,1
38606,4
38607,2
38608,5
38609,3
38610,1
38611,3
38612,2
38613,5
38614,2
38615,1
38616,1
38617,2
38618,4
38619,1
38620,4
38621,3
38622,1
38623,4
38624,2
38625,1
38627,2
38628,3
38629,2
38630,2
38631,1
38632,1
38633,2
38634,1
38635,2
38636,1
38637,2
38638,2
38639,3
38640,1
38641,2
38642,4
38643,1
38644,1
38645,1
38646,2
38647,2
38648,1
38649,1
38650,5
38651,1
38652,2
38653,2
38654,3
38655,3
38656,2
38657,1
38658,5
38659,1
38660,1
38661,5
38662,1
38663,2
38664,1
38665,1
38666,1
38667,5
38668,2
38669,1
38670,1
38671,2
38672,2
38673,2
38674,4
38675,1
38676,4
38677,1
38678,1
38679,1
38680,2
38681,1
38682,2
38683,2
38684,1
38685,2
38686,3
38687,2
38688,1
38689,2
38690,2
38691,2
38692,3
38693,2
38694,1
38696,3
38697,3
38698,2
38699,1
38700,2
38701,1
38702,1
38703,5
38704,3
38705,2
38706,5
38707,2
38708,5
38709,3
38710,2
38711,1
38712,1
38713,1
38714,2
38715,2
38716,2
38717,2
38718,2
38719,2
38720,1
38721,1
38722,2
38723,1
38724,1
38725,1
38726,1
38727,2
38728,4
38729,1
38730,2
38731,1
38732,4
38734,2
38735,1
38736,2
38737,1
38738,1
38739,2
38740,2
38741,1
38742,2
38743,5
38744,3
38745,1
38746,4
38747,1
38748,2
38749,2
38750,2
38751,2
38752,2
38753,1
38754,2
38755,2
38756,1
38757,2
38758,3
38759,3
38760,4
38761,5
38762,2
38763,3
38764,1
38765,3
38766,1
38767,3
38768,1
38769,2
38771,2
38772,5
38773,3
38774,2
38775,1
38777,2
38778,2
38779,5
38780,3
38781,2
38782,4
38783,5
38784,2
38787,4
38788,5
38789,2
38790,3
38791,3
38792,1
38794,1
38795,3
38796,1
38797,1
38798,3
38799,2
38800,1
38801,1
38802,3
38803,2
38805,3
38806,1
38807,3
38808,5
38809,1
38810,1
38811,1
38812,1
38813,1
38814,5
38815,1
38816,1
38818,1
38819,1
38820,1
38821,1
38822,3
38823,1
38824,4
38825,2
38826,3
38827,2
38828,3
38829,2
38830,2
38832,5
38833,5
38834,1
38835,2
38836,1
38837,3
38838,3
38839,1
38840,1
38842,2
38843,5
38844,1
38845,1
38846,3
38847,1
38848,3
38849,5
38850,2
38851,1
38852,1
38853,1
38854,1
38855,2
38856,2
38857,2
38858,1
38859,2
38860,4
38861,1
38862,2
38863,2
38864,2
38865,1
38867,5
38868,3
38869,2
38870,4
38871,2
38872,2
38873,2
38874,1
38875,1
38876,3
38877,3
38878,2
38879,1
38880,2
38881,3
38882,2
38883,1
38884,1
38885,3
38886,2
38887,5
38888,2
38889,1
38890,1
38891,2
38892,3
38893,5
38894,3
38895,1
38896,3
38897,2
38898,5
38899,1
38900,5
38901,4
38902,3
38903,2
38904,1
38905,2
38906,2
38907,2
38908,3
38909,2
38910,4
38911,1
38912,2
38913,2
38914,2
38915,3
38916,3
38917,4
38918,1
38919,3
38920,2
38921,1
38922,2
38923,3
38924,1
38925,2
38926,1
38927,3
38928,1
38929,1
38930,1
38931,2
38932,3
38933,1
38934,1
38935,3
38936,3
38937,3
38938,1
38940,1
38941,1
38942,1
38943,4
38944,2
38945,3
38946,1
38947,2
38948,3
38949,1
38951,3
38952,2
38953,1
38954,1
38955,4
38956,1
38957,2
38958,2
38959,2
38960,1
38961,2
38962,2
38963,4
38964,4
38965,1
38966,2
38967,1
38968,2
38969,4
38970,1
38971,1
38972,1
38973,1
38974,2
38975,2
38976,3
38977,2
38978,1
38979,3
38980,2
38981,1
38982,4
38983,3
38984,2
38985,2
38986,3
38987,2
38988,1
38989,3
38990,2
38991,2
38992,2
38993,1
38994,2
38995,1
38996,1
38997,1
38998,3
38999,3
39000,3
39001,1
39002,1
39003,3
39004,1
39005,2
39006,2
39007,3
39008,1
39009,3
39010,5
39012,1
39013,3
39014,2
39015,2
39016,1
39017,2
39018,1
39019,3
39020,1
39021,5
39022,2
39023,1
39024,1
39025,4
39026,1
39027,2
39028,4
39029,1
39030,2
39031,1
39032,5
39033,2
39034,1
39035,2
39036,1
39037,1
39038,2
39039,1
39040,1
39041,2
39042,1
39043,2
39044,2
39045,2
39046,2
39047,3
39048,2
39049,2
39050,2
39051,1
39052,1
39053,3
39054,2
39055,1
39056,1
39057,2
39058,2
39059,5
39060,1
39061,1
39062,4
39063,3
39064,1
39065,2
39066,2
39067,1
39068,1
39069,1
39070,1
39071,1
39072,2
39073,3
39074,2
39075,4
39076,2
39077,2
39078,3
39079,5
39080,3
39081,2
39082,4
39083,1
39084,1
39085,5
39086,3
39087,2
39088,3
39089,2
39090,2
39091,1
39092,2
39093,4
39094,2
39096,5
39097,2
39098,1
39099,3
39100,3
39101,2
39102,1
39103,4
39104,1
39105,3
39106,2
39107,4
39108,1
39109,3
39110,1
39111,1
39112,3
39113,1
39114,1
39115,2
39116,2
39117,1
39118,1
39119,3
39120,2
39122,5
39123,5
39124,1
39125,4
39126,3
39127,2
39128,1
39129,2
39130,3
39132,2
39133,2
39134,1
39135,1
39136,1
39137,2
39138,2
39139,1
39140,1
39141,2
39142,1
39143,1
39144,1
39146,1
39147,4
39148,3
39149,1
39150,3
39151,1
39152,4
39153,1
39154,2
39155,1
39156,2
39157,2
39158,3
39159,4
39160,3
39161,1
39162,2
39163,3
39164,2
39166,1
39167,2
39168,2
39169,2
39170,2
39171,4
39172,1
39173,2
39174,1
39175,2
39176,2
39177,5
39178,2
39179,2
39180,2
39181,4
39182,1
39183,1
39184,4
39185,1
39186,1
39187,2
39189,1
39190,1
39191,1
39192,3
39193,1
39194,2
39195,2
39196,4
39197,2
39198,5
39199,1
39200,2
39201,5
39203,2
39204,1
39205,5
39206,1
39207,2
39209,1
39210,4
39211,2
39212,1
39213,1
39214,1
39215,1
39216,2
39217,1
39218,1
39219,1
39220,4
39221,4
39222,1
39223,2
39224,2
39225,3
39227,1
39228,1
39229,1
39231,2
39232,1
39233,2
39234,1
39236,2
39237,1
39238,1
39239,2
39240,3
39241,2
39242,3
39243,4
39244,2
39245,1
39246,2
39247,1
39248,2
39249,3
39250,2
39251,4
39252,3
39253,2
39254,5
39256,4
39258,2
39259,2
39260,4
39262,3
39263,1
39264,3
39265,3
39266,3
39267,5
39268,2
39269,1
39270,4
39271,4
39273,2
39275,3
39276,1
39277,4
39278,4
39279,1
39280,1
39281,2
39282,1
39283,1
39284,3
39285,2
39286,4
39287,1
39288,2
39289,5
39290,2
39291,2
39292,1
39293,4
39294,4
39295,2
39296,1
39297,3
39298,1
39299,4
39300,2
39302,2
39303,4
39304,1
39305,2
39306,2
39307,2
39308,4
39309,1
39310,2
39311,5
39312,1
39313,2
39314,3
39315,2
39316,2
39317,3
39318,2
39319,2
39320,1
39321,3
39322,3
39323,3
39325,5
39326,2
39327,3
39328,2
39329,4
39330,2
39331,1
39332,3
39333,3
39334,3
39335,5
39336,5
39337,1
39338,2
39339,1
39340,5
39341,4
39342,1
39343,1
39344,2
39345,4
39346,2
39347,1
39348,1
39349,2
39350,4
39351,5
39352,2
39353,1
39354,2
39355,2
39356,2
39357,4
39358,3
39359,1
39360,1
39361,2
39362,4
39363,2
39364,2
39365,1
39366,1
39367,2
39368,4
39369,4
39370,2
39371,2
39372,1
39373,2
39374,2
39375,2
39376,2
39377,1
39378,2
39380,3
39381,2
39382,3
39383,1
39384,4
39385,2
39386,2
39387,3
39388,2
39389,1
39390,2
39391,1
39392,5
39393,2
39394,2
39395,1
39396,2
39397,4
39398,1
39399,3
39400,3
39401,1
39402,2
39403,3
39404,1
39405,2
39406,4
39407,1
39408,2
39409,1
39410,3
39411,2
39412,2
39413,3
39414,1
39415,4
39416,4
39417,1
39418,2
39419,5
39420,1
39421,1
39422,5
39423,1
39424,1
39425,3
39426,2
39427,2
39428,1
39429,1
39430,1
39431,5
39432,3
39433,1
39434,1
39435,2
39436,2
39437,2
39438,2
39439,2
39440,2
39441,2
39442,2
39443,2
39444,1
39445,1
39446,2
39447,2
39448,1
39449,1
39450,3
39451,4
39452,2
39453,5
39454,1
39455,1
39456,1
39457,1
39458,3
39459,2
39461,1
39462,2
39463,1
39464,1
39465,1
39466,3
39467,2
39468,1
39469,3
39471,1
39472,2
39473,3
39474,1
39475,4
39476,1
39477,3
39478,3
39479,3
39480,2
39481,1
39482,4
39483,2
39484,1
39485,1
39486,2
39487,4
39488,1
39489,2
39490,4
39492,4
39493,2
39494,1
39495,1
39496,1
39497,1
39498,1
39499,1
39500,1
39501,3
39502,1
39503,2
39504,1
39505,2
39506,1
